customer_tweet_id,customer_text,support_text
2358653,"@AppleSupport Ah, sorry! I thought this was the German account. My calculator doesn’t work properly. I have to type really slow, otherwise wrong results are calculated. Will this be regarded with the next update?",@681220 No problem at all! Let's move to DM for a closer look. What is your current exact iOS version? https://t.co/GDrqU22YpT
321781,This latest update for the iPhone killed my phone. @115858,"@192655 We'd be happy to take a look at that with you. Meet us in DM, and we will gather some information and troubleshoot from there."
2552553,@AppleSupport Yes,@725039 Thanks for confirming that for us. We recently released iOS 11.1.2. Can you install that and let us know via DM if it helps? https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT
2835873,@AppleSupport @118721 I have had what I think is a couple (so far) if fake emails. Can you confirm they look wrong? Thanks. https://t.co/mmjaNhM43i,@253031 Thanks for reaching out to us. We definitely understand your concern here. This email is not authentic. This is likely a phishing attempt to get personal information from you. You can learn more about how to identify phishing emails here: https://t.co/LNMCdqt6fD
2111538,@AppleSupport why doesn’t screen record produce sounds when the recording is of something in Safari?,@374386 Hi. Are you following the steps here and turning on your Microphone Audio: https://t.co/4LuYBB7Kns Let us know.
2615238,@AppleSupport i dont get calls and i cant open facetime... constantly the app is not responding,@739245 Can you let us know what version number your Mac is running? This shows where to look: https://t.co/aTSJR8BjEc Share that information with us DM and we'll continue there. https://t.co/GDrqU22YpT
2445200,@115858 can you fix my phone please,@701055 We're happy to help. What trouble are you experiencing with your iPhone?
1673189,you ever just chargin your phome and your charger literally STARTS MELTING AND BURNS THROUGH YOUR FINGER YEAH SAME. COOL SHIT @AppleSupport https://t.co/esLiMb4hbk,@509165 We're here for you. Click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT
2281176,@AppleSupport how do I️ stop the I️ changing into the ! And question mark ?,@663103 We want to do everything we can to help you out. DM us what version of iOS you are running and we'll go from there. https://t.co/GDrqU22YpT
2288628,@115858 still ain’t fixed this whole i situation,"@475490 We've recently released an update for iOS devices, 11.1.1, that contains an auto-correct resolution. Let’s be sure to back up your device prior to updating &amp; let us know in DM if things persist. How to back up: https://t.co/4f8hwT5to6 https://t.co/GDrqU22YpT"
1478061,@115858 help! https://t.co/X1GpgTQk8p,@463211 We'd like to get you in the right direction. DM us what country or region you're located in. https://t.co/GDrqU22YpT
60331,@AppleSupport something is using my MBP webcam right now and I have no idea what. WTF do I do to see what’s using it &amp; turn it off?!,@129796 We'd be happy to help. Are there any apps open in your Dock? Apps like PhotoBooth or FaceTime may be causing this.
2915952,"hey @115858 thanks for the update on my phone, i love the glitches and how it lags now, but the emojis are cool","@807120 We want to help you. DM us, and tell us a little bit more about what's going on. We'll assist you with getting your iPhone working perfectly. https://t.co/GDrqU22YpT"
266907,"Updated my iPhone and now it turns off for hours at a time, pixelates/freezes, and won’t run most apps 🙃 @AppleSupport",@179608 We'd like to help. When was the update installed? Tell us more about which apps you're having issues with.
1974955,Updated the phone. Still see question marks. Tf? @115858,"@584853 We'd be happy to look into any issues you're experiencing. Send us a DM with the details, and we'll get started there. https://t.co/GDrqU22YpT"
2068123,@115858 my (not that old) gadgets are failing one by one and too expensive to just replace. Not a happy customer right now. #shortlifespan,@611588 We'd love to look into what's going on. DM us more details about the issues and we'll get started on getting everything sorted. https://t.co/GDrqU22YpT
188397,@AppleSupport It’s become worse.,@160209 Let's follow up in DM. We'll take a closer look there. https://t.co/GDrqU22YpT
1336351,"Also @115858, might be helpful to have a chat and phone lines that work for help in ordering. #iphoneX",@431735 Our Apple Online Sales Support team is here for assisting you with any orders. Reach out to them here: https://t.co/8yjRd1Xo0i
2870742,@115858 i need supports help please,@797130 We’re here to help you with any questions you have! We've received your DM; watch out for our reply over there!
2446455,hey @115858 pad see ew or pad thai? i brought my broken phone to your store &amp; you erased 3 months of my photos just trying to figure out what to best emotionally eat about it thx,@211824 That's a concern we certainly want to address with you. Please click on the Direct Message link below where we'll take a closer look into this together. https://t.co/GDrqU22YpT
629676,"@AppleSupport please help a man getting his Apple Music Library sorted... NO Katakana artist name please, it's a mess!!! #iTunes #Windows10 https://t.co/ygA5qDouUc",@269165 We are here for you and happy to help. What device are you using? Let us know and will continue from there to get this sorted out for you.
926400,Why is my iPhone battery not lasting the day with average use and forget the Apple Watch connected as well :( #flatbattery @AppleSupport,"@339812 We understand the importance of battery life, so let's check this out.  Which iPhone, and exact iOS version are you running?"
1924802,Can my iPhone please stop turning on Do Not Disturb every time I lock my phone? Everything I click in settings doesn’t help! @AppleSupport,@572917 We’re here to address the issues you're experiencing. Let's team up in Direct Message using the link below to continue. https://t.co/GDrqU22YpT
1733772,please fix the fucking i️ glitch @115858,@523592 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
740607,@AppleSupport @116333 My iPhone 6 almost died today after ios 11 update. And i am not alone. What you guys have been doing!! #MissyouJobs,@297125 We'd be happy to help with your iPhone. Can you DM us the exact version of iOS 11 you are running? https://t.co/GDrqU2kzhr
1541918,@AppleSupport Got it working finally,@477752 Awesome! Glad to hear that.
2831826,I DIDNT DROP 1K ON A PHONE FOR IT TO CHARGE 1% EVERYTHING 5 MINUTES HELLO @115858,@788463 We'd love to help with any issues you're experiencing while charging your iPhone. Let us know all about what's going on.
699060,@116333 So is there a way to download 2000 pictures from my iCloud photo at once and store them on an external hard drive without selecting 1 by 1?,@396319 We'd like to help you with this. Can you DM us and let us know which device you would be working on? https://t.co/GDrqU22YpT
1429792,@AppleSupport Thanks 🙏 a lot for your quick response and finally this has been resolved !,@452065 We're glad to hear that. Let us know if you need help in the future.
1710751,Please fix iOS 11 update for iPad. I can’t use my iPad as it is full off bugs. PLEASE FIX ASAP @applesupport #iOS11 #Apple,@357408 What's going on exactly? We'd be happy to help.
1795271,@AppleSupport if I trade in my iPad at the apple store tomorrow will thy give me credit I can use towards an Apple Watch?,@215043 That's a great question! We'd be happy to review some information with you. Let us know in DM which country you're in. https://t.co/GDrqU22YpT
2815637,@115725 @115858 IM GONNA NEED YALL TO GIVE ME A NEW PHONE OR SOME SHIT BECAUSE MY BF DID NOT PAY $900 FOR IT TO ALWAYS FREEZE &amp; SHIT. Got me all the way fcked up.,"@784967 We'd be happy to address any concerns with your iPhone. Can you let us know exactly when you experience these issues, which iPhone you use, and your iOS version from Settings &gt; General &gt; About? Send us these details in DM using this link: https://t.co/GDrqU22YpT"
2018944,@AppleSupport I️ &lt; this is what happens when I️ type i because of the damn iOS 11.1 FIX IT,"@597072 We've got some steps that can help. Check out this resource: https://t.co/xXaXeeSRt9

Send us a DM if the issue persists. https://t.co/GDrqU22YpT"
2044862,I’m going to need @115858 to get it together with iOS 11. I just got a brand new iPhone &amp; its working like an iPhone 4 ever since the update,"@604716 We’d love to help with your new iPhone. To start, send us a DM with more details on the behavior you’re experiencing. https://t.co/GDrqU22YpT"
2373265,good thing I don’t need to download any or update any apps cause @115858 won’t let me anyways so that’s cool,@684672 We'd like to help you out! What happens when you try to download or update an app?
1773717,"I never believed the “previous iPhones no longer working when a new iPhone comes out” bc it just looked like a coincidence or whatever y’know, but I’ve literally had to reset my phone 18 times in the last 24 hours bc apps stop working and it just keeps freezing so fuck u @115858",@533084 We'd like to see what we can do to assist. What version of iOS are you currently running on your iPhone? Are all apps fully updated?
1484857,@AppleSupport Am I *allowed* to ask for help again?,@464822 Absolutely. Just let us know what we can assist with concerning your Apple products and features.
2756851,"@AppleSupport all my contacts seem to have disappeared randomly and I haven’t synced/unsynced anything, plus it keeps saying iCloud information is unavailable. Any idea what’s going on?","@461855 We'd be happy to look into this with you! To start, which device are you using and what's its software version? Let us know in a DM. https://t.co/GDrqU22YpT"
619499,"@AppleSupport Hey apple, after the 4th stupid update my phone won’t connect to my car through Bluetooth! How do i fix this!?",@260719 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.
2403732,"@AppleSupport ""Some updates were not installed"" (MacOS) - WHICH ONES?! I need that information to make an informed decision.","@616827 We're here for you. Send us a DM, and we'll continue together there. https://t.co/GDrqU22YpT"
2068554,"Hey @115858, the battery life after the new IOS update is absolutely atrocious.","@611722 We want you to enjoy using your device with iOS 11.0.2 without worrying about battery life. DM us, and we'll see how we can help. https://t.co/GDrqU22YpT"
1224424,"@AppleSupport I wasnt able to pay my apple music until today, &amp; it ended on the 23rd of Oct. I just paid it &amp; its not appearing on my phone!","@407246 Let's get the music going again! Let us know what device or devices you use Apple Music on, and we'll go from there."
885790,@AppleSupport Yes i did,@330326 Got it. Does the word unknown appear as the Caller ID or is it just showing the phone number? DM the answer. https://t.co/GDrqU22YpT
1573706,@AppleSupport are you gonna fix this glitch cause I️m so mad,@485036 We're happy to help where we can. Check out this article with some steps to help with this issue: https://t.co/xXaXeeSRt9
1000229,@AppleSupport Please. Let the people in charge of the updates to fix the battery issue. Last two iOS updates worsen the battery life.,@356802 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT
1903567,@AppleSupport how many updates do I have to do until I can get back onto my school’s wifi because ever since the third to the last one ive..,@567289 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
2748367,@AppleSupport P.S. current period has never been reset so that is months worth of data.,"@658446 We understand the importance of being able to manage cellular data, and we're happy to help investigate. How long ago was cellular data disabled for Photos? Have you recently backed up, and checked for carrier settings updates? https://t.co/bfoi2mhtX3"
2050845,my iMessage has RANDOMLY stopped working??? all messages have disappeared and i can't send/receive any either @115858 HALP,@606483 Thanks for tweeting us. Let's see what we can find. Are you running iOS 11.0.2 currently? Send us a DM and let us know. https://t.co/GDrqU2kzhr
857954,@115858 y’all better stop playing with me! My phone tripping and I’m not buying the 8 or the X.. So get it together!,@323738 We want to help. What issues are you experiencing with your iPhone?
707447,@AppleSupport I am on iPhone 6s iOS 11.0,"@217436 Thanks.  Have you restarted the iPhone since this began?  
Please answer in DM, and we’ll continue. https://t.co/GDrqU22YpT"
2631503,@AppleSupport It is very slow! Too much!,"@743063 Do you know what version of the iOS is on the device?  If not, you can check under Settings &gt; General &gt; About &gt; Version. 

Are you seeing this issue with any specific apps or usage?  Do you do anything to restore function?"
2751131,@AppleSupport I️. Why is this happening whenever I type the letter I 😂,"@770209 Have you had a chance to update your device to iOS 11.1.1 or higher? You can check that in Settings &gt; General &gt; About. If not, we can back up and do that now. How to back up: https://t.co/4f8hwT5to6
If you have updated, please send us a DM. https://t.co/GDrqU22YpT"
1580497,I’m not getting the iPhone X @AppleSupport so remove these questions marks ASAP before I go to the enemy,@486635 We'd recommend trying the steps here: https://t.co/xU1AGHStV6
2361629,"Estou muito chateado com minha capinha de couro da @115858, não tem nem 5 meses e já está descascando e ficando preta :/","@681931 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
2455338,@703366 @115858 it literally won’t let me download it,"@703365 We understand how important it is to be able to update your iPhone. Send us a DM, and tell us what happens when you try. We can help. https://t.co/GDrqU22YpT"
374239,@115858 Bluetooth on my brand new iPhone 8 Plus won’t connect to any devices. Very familiar with how they work. Any help?,@204729 Let's see what we can find. Which version of iOS are you using on your iPhone 8?
1352952,"@AppleSupport @435527 It's a load of rubbish, for some reason the volume on incoming callas has dropped massively since my update! Bye bye 🍎",@435530 It's important that you're able to hear those incoming calls; we'll do all we can to help. Connect with us in DM to start: https://t.co/GDrqU22YpT
2138896,"@AppleSupport I paid to have battery replaced in phone, but Apple is sending phone back- could not replicate issue??! Battery is failing",@629065 We’d like to understand more about this. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT
1757924,@115858 are you guys doing to fix the I️ problem -_-,@529249 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2374363,"Dear @115858 this latest update messed up my devices.... Sincerely, a concerned customer.","@684935 Hi, can you tell us what you're experiencing with your devices? We'll see what we can do to help."
2703187,"@AppleSupport Not sir, I donno how to do it. Cant find a way. I tried searching for it, saw Apple's site, but no help.",@759272 Thanks for letting us know. You’ll want to be sure to follow the exact steps listed here: https://t.co/5sQIZXtFhM Let us know if you're still having issues after completing the steps in the article.
1645129,@502716 @115858 I️ can’t say I️ over Snapchat and want to fight someone but just blesssed to have a phone I️ guess @66753,@502715 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1066834,@115858 PLS fix the malfunction where the music randomly &amp; automatically pauses. Sometimes Siri speaks when not requested.,@166030 We're happy to help. Which device are you using? How long have you been experiencing this?
545184,my phone keeps soft rebooting what is going on @AppleSupport,@246720 We appreciate you reaching out about this behavior. Let’s team up to get this addressed. Does that still continue after taking the steps in this article? https://t.co/osZOKKTalm Let us know via a DM. We’ll take it from there. https://t.co/GDrqU22YpT
368344,@AppleSupport Got that much? Will all photos come over? https://t.co/O2A4HLD6Hd,"@203276 As long as you have enough space and an uninterrupted internet connection, yes - they should all transfer."
2864901,".@115858, your customer support is ass backwards now. I’m not mad, I’m disappointed.",@683053 We want to help turn your experience around. DM us details using the following link and we'll look into this with you there. https://t.co/GDrqU22YpT
1802303,"@115858 @AppleSupport after updating to ios 11, my iphone 6 has started hanging n is crawling. What the hell! It was fine till ios 10.",@274553 Let's get this sorted out in DM. Are you experiencing this hanging &amp; slow performance system wide or in specific apps? https://t.co/GDrqU22YpT
2483132,@115858 why dis update keep turning on my Bluetooth &amp; WiFi 😕,@709427 We've made some changes to Wi-Fi and Bluetooth in the new Control Center. Learn more here: https://t.co/G7BHuQnDS6
373969,@AppleSupport my phone is frozen i cant even switch it off help,"@204638  Lets get you back up and running. To get started, check out this link: https://t.co/H7w57rsYVQ Provide us with the results."
1783184,Uhh I’d like to change my Apple Music subscription but it won’t allow me to do so. @115858,@535762 Our iTunes Advisors would be happy to assist with this. You can reach out them here https://t.co/SDIe7UiyJN DM us any questions. https://t.co/GDrqU22YpT
1641301,Also hey @AppleSupport this whole “I️” thing is super annoying. Can we do better?,@501770 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2283106,@AppleSupport And I don’t have the Mac on me at the moment.,@322320 We certainly understand that. Please send us a DM with which country you're in so we can determine our next steps. https://t.co/GDrqU22YpT
595836,"@AppleSupport can’t do anything, phone constantly resetting. Took 30 minutes to even tweet",@261195 Let's look into this restart issue for you. This page may help: https://t.co/osZOKKTalm DM us if the issue persists. https://t.co/GDrqU22YpT
1802255,@AppleSupport need to make an appointment to fix my phone that wont turn on yet your genius bar reservation requires a code sent to my phone,@541529 Sounds like two factor authentication is turned on. We got your back. Please DM us and we can work on setting up a reservation. https://t.co/GDrqU22YpT
1484358,Yo @115858 is there a reason why my I️ is turning into bullshit!?,"@464703 Let's explore this together in DM. Here's a link, we'll meet you there to continue: https://t.co/GDrqU22YpT"
2980719,@AppleSupport loads of music on two dead I pods.. can these be fixed https://t.co/QmRbBHdq5C,"@680429 We'll do everything we can to see what options are available to help. Let's continue chatting about this via DM so we can dig in to what's happening in greater detail. Send over more details, including how long this issue has been occurring. https://t.co/GDrqU22YpT"
495180,"@AppleSupport I’m uploading videos from a sandisk sd card into iMovie however, the video will freeze at random moments after it’s been imported. How can I fix this?",@233084 Great question! We've got an awesome team of iMovie experts who'll be able to provide you with the best assistance. Reach out to them here: https://t.co/IBIY3vMgPj
2002433,@AppleSupport Using the iPhone 8. All the attmpts to type an “i” turn out wrong. Still.,"@592112 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: https://t.co/xXaXeeSRt9"
1598082,@AppleSupport It does. Any idea when it’ll be fixed?,@490866 Go ahead and send us a DM and we'll take it from there. Thanks. https://t.co/GDrqU22YpT
612921,@AppleSupport Updated to the latest version and STILL seeing this problem in text on certain websites where the letter I gets displayed as a box with a question mark,"@662962 Are you seeing that where other people have typed it? If so, that's where other people were having the issue. There wouldn't be a problem with your device. If your device is still typing those characters, send us a DM. https://t.co/GDrqU22YpT"
1455343,"@AppleSupport my rear facing camera and flashlight don’t work at all and I can’t FaceTime. The camera isn’t cracked, what could be wrong?","@457786 We'd love to see how we can assist. Take a look at this article, and let us know if this helps: https://t.co/r1DRfaFLIU"
2550304,"@AppleSupport It’s no biggie. Restarted the iPad, good as new. But I just miss #ios10 ‘s stability. My iPad used to be so reliable.","@279055 We're glad to hear that restarting fixed the issue. If that happens again, please let us know so we can look into it further."
316118,"@116333 Тим, у меня iPhone 6 греется через минуту после запуска любой игры. После обновления на iOS 11 он греться перестал, а потом снова начал после следующих обновлений. Ну что за дела?",@191477 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1752388,"When the heck is @115858 going to fix this glitch with the letter, “I” (I️) and the word, “it” (I️t)?!?!
I KNOW YOU’VE NOTICED! 🙄 #fb",@527925 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz
2454526,So @AppleSupport I bought Taylor Swift Reputation and now it's just totally missing from my music. tried everything to bring it back. Is this a ploy to get another $14 out of me? #NotHappening #applemusic #itunes,@703130 We understand the importance of getting that resolved quickly! If you didn't receive something you purchased you'd just want to contact our iTunes Store team for assistance. You can connect with them here: https://t.co/SDIe7UiyJN
323425,"@AppleSupport I live in Sydney Australia, can you let me know why the Facebook app is saying unavailable and has been for 2 days now?",@193019 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
1800916,@AppleSupport Since the upgrade(s) of iOS 11 ☹️,@541124 What version of iOS 11 you are currently running? You can find this information by going to Settings &gt; General &gt; About.
389729,"Dis @AppleSupport, pqoi mon écran verrouillé ressemble à ca ? Et j’ai bien compris que j’avais des message vocaux, tu me le dis 10x/jr ! 😬 https://t.co/rWuJQTIh2Y",@208251 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1976313,@AppleSupport needs to fix this damn question mark box,"@585254 Reach out to us via DM and let us know which device you are experiencing this on, then we can help out from there! https://t.co/GDrqU22YpT"
1835419,@AppleSupport I know how to set alarms... hence me complaining that it didn’t go off this morning...,@550434 Awesome! We just wanted to make sure we tried all the steps in the article. Could you DM us and we can begin from there? https://t.co/GDrqU22YpT
503615,@AppleSupport My bluetooth works with everything except for when im on a call. I don’t know why,"@235357 OK, what's happening when you try to connect to a Bluetooth device while you're on a phone call? In Settings &gt; Bluetooth, is it not finding the devices at all? Finding them, but giving an error when trying to connect?"
2652532,@AppleSupport Is that where I can file a radar?,@192079 You can leave your feedback here: https://t.co/eTPVYVFyd8
554853,Hey @115858 @AppleSupport my 11.2 beta still gives me the A    ? glitch when I️ type I️. Can we get a hotfix???,@249516 We're here for you. Let's meet up in DM to discuss this in detail. Thanks! https://t.co/GDrqU22YpT
361743,"Even when I try to change some settings in Preview print, it freezes... Come on fix it @115858 https://t.co/VlmHkrTumN",@201676 We got you. Which Mac and version of macOS are you using? Please reply in DM. https://t.co/GDrqU22YpT
1734961,‼️‼️‼️‼️ @AppleSupport https://t.co/cZFf0oG6zr,@523900 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
449455,"@AppleSupport No, it still shows over 5,000 &amp; If I screenshot something or try to it won’t show up in any of my albums","@221516 Which device model do you have and which exact iOS version number is installed?

Do you have iCloud Photo Library turned on?"
215789,@AppleSupport iPhone 7,"@167314 Got it. Which exact version of iOS is the iPhone 7 running? Let us know in DM, we'll continue there. https://t.co/GDrqU22YpT"
1625005,OS update ios11.1. iPhone gets heatedup charge drastically comes down frm 98% to 57% for a 20 min video in youtube. @115858 pls look.,@497664 We'd like to help. DM us if you're using the YouTube app or watching in a browser and we'll help there. https://t.co/GDrqU22YpT
1691864,@AppleSupport when will this glitch be fixed?!?!?!,"@513554 Thanks for reaching out, we're here to help. Can you tell us more about what you're experiencing along with which device and OS?"
915194,@AppleSupport It's an iPhone 7. Tons of iCloud storage for messages,@168554 Got it. Let's continue in DM. https://t.co/GDrqU22YpT
2369473,@AppleSupport Whenever I screen record something it won’t record internal audio after it’s been saved. I’ve also tried it with the mic on and there’s nothing. I feel like it’s a bug issue with the new update? Any tips on how to fix this?,@683813 Thanks for reaching out to us on this and we're happy to help. Can you let us know which device this is on and which version of the iOS is currently installed?
2046038,"@AppleSupport hey! My music app doesn’t work after iOS 11 update, it crashes right after I open the app. need support.",@605091 We'd like to help! Send us a DM with the country that you are located in and we will continue from there. https://t.co/GDrqU22YpT
2420094,@AppleSupport my daughters age on her Apple account is incorrect how do I fix it please?,@124082 Let's take a look together. Join us in DM using this link: https://t.co/GDrqU22YpT
1004973,"@AppleSupport yes. every time i attempt to select a song to play (cloud, library, stream, doesn't matter), a wonderful pink/blue ombre screen appears telling me I'm logged in already! Very unhelpful. Listened to a podcast instead.",@357863  Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.
967135,@AppleSupport I'm looking to buy the iPhone 7plus  but then the 8plus looks intriguing to me. What is the difference between the two phones?,@349548 We have a page on our website that should help you make the decision. Check it out: https://t.co/oLi0y1y0xT
295943,@AppleSupport iPhone 6 se iOS 11.0.2 but I’m gonna update to the new one rn,"@186479 iOS 11.0.2 is the latest version. Meet us in DM, and we'll work on your alarms together. https://t.co/GDrqU22YpT"
1841298,I am so disappointed in the new iOS. My camera and Siri doesn’t work at all anymore. And my screen is unresponsive. Thanks @AppleSupport 😐,@342397 We’re here to address the issues you're experiencing. Let's team up in Direct Message using the link below to continue. https://t.co/GDrqU22YpT
1558826,"@115858 ever since I updated my iPhone today it freezes at least once an hour and I have to force restart it every time, so what’s up..?",@481751 Let's help you get this sorted out. Join us in DM so we can better assist you: https://t.co/GDrqU2kzhr
852996,"hey yo @115858 why did my iphone “go bad” after a month, it’s currently the most expensive paper weight ever!",@322630 We’d be happy to help. Can you tell us a bit more about what you’ve experienced? Which device and version of iOS are you using?
438066,@AppleSupport i already dm’d you the answer to that question,@157944 Alright. We'd be happy to look into this with you further. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT
584774,"@258008 @115858 X key stopped working about a week ago, sometimes it double presses and most of the time it just refuses. Pipe key almost always double presses. Blowing out the keys did nothing and actually ruined a coworkers space bar that was otherwise working fine.","@258007 Let's look into this together. To get started, let us know which device you're using."
1153399,@AppleSupport i think there is an error on your website.. the target name “CoreStorage Fusion” never gets created. https://t.co/Zb5mXLh6Ih,@134137 We can work together to find out what's going on. DM us and we'll continue there. https://t.co/GDrqU22YpT
1165718,@AppleSupport Ios 11.0.3,"@394197 When you say that it is looping, do you mean that the video ends and then restarts or something else?"
1931383,Can @115858 sort out ios11 now it’s fucked up my phone I literalLY BOUGHT THIS TWO MONTHS AGO,@574747 We're happy to look into any issues you're experiencing with your iPhone. DM us details of the issue to get started. https://t.co/GDrqU22YpT
33353,#iOS11.1 is taking iPhones into consistent boot loops !! It remains for a couple of hours boot looping over and over then it gets back on again. This happened since the betas. I thought it's a bug but even now with the official 11.1 it happened. @AppleSupport @115858 https://t.co/Q5vk9E0I0W,@123375 Let's get this resolved. Are you still experiencing this issue? Reply in DM to get started. https://t.co/GDrqU22YpT
1691778,"@AppleSupport Whenever I restart my iPhone 6, I keep getting notifications of my old messages, Whatsapp messages! #iOS11 really sucks!","@513529 We'll help you get everything sorted. Regarding the notifications, does that only happen with WhatsApp messages?"
618558,@AppleSupport My iPhone keeps crashing I can't even text nor call after the update. As you can tell I couldn't even post my tweet before,@266757 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT
271608,@AppleSupport The new update seems buggy on my phone. The lockscreen music controls are useless! Please help! https://t.co/f6wtlLbVRp,@180816 Let's have a closer look. Please DM us. https://t.co/GDrqU22YpT
686908,@115858  WHAT IN GOD’S NAME IS THISSSS?!!!!!??? https://t.co/UNpfTktakU,@284021 We want to help. Meet us in DM with more information about what you are seeing. https://t.co/GDrqU22YpT
1708531,@AppleSupport Fix iOS 11.1. The keyboard issue.,"@475470 Give us some details on what you’re noticing with the keyboard, and we’ll partner with you to work towards a resolution."
763111,I need @AppleSupport with iPhone questions...,@302349 We would love to help. What questions do you have regarding the iPhone?
1505180,"Hi @AppleSupport I got a new battery 3 weeks ago for my iPhone 6. The battery just started draining really quickly. Like 50 percent in like 2 hours. Says calendar is using all the juice. Then I have the I ""glitch."" What gives?",@469331 Thanks for contacting us. We'd like to help. Which iOS version is running on your iPhone 6? Let's meet in DM here: https://t.co/GDrqU22YpT
2078101,Hi @115858 I updated to #iOS11 and now I really hate my iPhone 6. Is there a known problem? My phone is horrible to use now,"@614612 We'd be happy to assist you. Send us a DM about the issues you're experiencing, and we'll continue from there. https://t.co/GDrqU22YpT"
595809,I’m getting very fed up with all these glitches and bugs hoe @115858 @AppleSupport https://t.co/S2YOFgwhaa,@261184 That's not the experience we want you to have. Send us a DM letting us know more about what you are experiencing. https://t.co/GDrqU22YpT
1588898,My update is ass let me go back  @AppleSupport,@488616 We're here for you. Can you tell us what is going on with your iPhone? Thanks!
9250,@AppleSupport Your new update won’t let me type the letter “I️” without a weird character coming up,@275685 We'd like to assist as best we can. DM us and we'll see what we can do to assist. https://t.co/GDrqU22YpT
942536,@AppleSupport It doesn't work.  Still alerts when I receive a text.,@343443 How are you changing the settings and is the message from a Favorite or VIP that might come through? Let us know in DM. https://t.co/GDrqU22YpT
827142,"Hey, @115858 my freaking twitter app doesn’t work and neither does my Netflix app so I have to go online to use it... please help me https://t.co/cqqxW6vVOq",@317027 We'd be glad to look at this. Which software version are you running?
1474168,This fuckin update yo 🙄😑 @AppleSupport https://t.co/OMdQV1moNH,@462208 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
2832274,@115858 can y’all fix this please,"@788547 We'll be happy to work with you to get to the bottom of this. iOS 11.1.1 should fix any autocorrect issues. Are you seeing the error still when typing your own messages or viewing other people's messages? Join us in DM, we're here for you. https://t.co/GDrqU22YpT"
1407354,"@AppleSupport Sometimes the news reloads. But the widget collapses when expanded always. Only happens on iPhone, ipad is fine.","@447125 If you remove and then add back a widget, does this resolve things on your iPhone? More info here: https://t.co/0iiiCXOKEV"
2106007,@AppleSupport @115858 How has this update not been fixed yet? It makes me angry that the phone I paid $800 for is not holding a charge!,@621576 Hey there. We would like to look into this issue with you. Send us a DM so we can talk there. https://t.co/GDrqU22YpT
356148,@AppleSupport  why my phone says iOS 11.0.2 update requested but not any thing happens?? #helpme,@200564 We’d like to help get your update completed. Let’s see if the steps from this page can help: https://t.co/Ui1yTnOCUz
1968156,@AppleSupport my watch isn’t getting notifications. I’ve unpaired and repaired it and it’s still not getting my notifications. #help,"@190579 We'd like to look into this with you. To get started, DM us the watchOS version your Apple Watch is running. https://t.co/GDrqU22YpT"
1907024,@115858 I really need some help here. 2nd 7plus in 2 weeks &amp; this one is still making notification tones on silent.,@568194 Let's get to the bottom of this. Which version of iOS are you on? You can find that in Settings &gt; General &gt; About. Reply in DM. https://t.co/GDrqU22YpT
1901005,@AppleSupport iPhone se upgrade to iOS 11.0.3 and now battery drains in no time. Please fix!!!,"@566519 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT"
2014335,OK HOW DO I️ FIX THIS “i” SHIT ON MY PHONE IM OVER IT @115858,@595618 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
584746,@AppleSupport This issue has been going on for about a week now...can you fix this ASAP? https://t.co/aEvXc2LqfM,@257993 We'll point you in the right direction. Reach out to our Apple TV experts via this link: https://t.co/IBIY3vMgPj
1765952,When is @AppleSupport gonna fix i️,@531090 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
967788,@AppleSupport my phone isn’t in silent mode but there’s no sound,@349718 Let's help isolate and take a closer look. Are you still able to play audio such as music? What about through headphones?
