customer_tweet_id,support_tweet_id,customer_author_id,customer_text,support_text,customer_created_at,support_created_at,remove_reason,cluster
2773226,2773224,775108,@115858 I switched mobile phone network last Thursday. My apple phone was locked. 5 days on still locked. Does this make me want to purchase another Apple product? No. Poor service.,@775108 We know how important it is to have a working phone. Can you provide us with the details of your phone being locked? We'll take it from there.,Tue Nov 21 08:25:42 +0000 2017,Tue Nov 21 14:10:00 +0000 2017,,2
1901454,1901453,566656,@115858 please explain to me why my phone keeps freezing every fucking 5 minutes,@566656 Let's help take a closer look and get this resolved. DM us the version of iOS you're using and we can go from there together. https://t.co/GDrqU22YpT,Tue Oct 24 02:02:54 +0000 2017,Tue Oct 24 02:20:24 +0000 2017,,2
2363155,2363153,682309,Hey @AppleSupport updated my OS on iphone 6s and Macbook - lost all gmail supported email prior to update. Any idea what could’ve happened??,"@682309 Thanks for reaching out. Just to clarify, is the issue that all the emails from your Gmail account have disappeared? Did this happen in the Mail app or a third-party mail app?",Mon Nov 13 21:08:21 +0000 2017,Mon Nov 13 21:32:30 +0000 2017,,9
2807608,2807607,783016,@AppleSupport can you please investigate the email I received below? Looks like scam. https://t.co/9HUajMeLJt,@783016 DM us and we'll be happy to help. https://t.co/GDrqU2kzhr,Wed Nov 22 04:01:05 +0000 2017,Wed Nov 22 04:06:35 +0000 2017,,0
1814798,1814797,406719,"@115858 this #iPhoneUpdate is terrible, I have NEVER had to restart my phone so many times. This is very frustrating and not to standard.",@406719 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,Sun Oct 15 23:33:37 +0000 2017,Sun Oct 15 23:41:25 +0000 2017,,2
1020299,1020298,361432,@AppleSupport why can’t I send MMS pictures since updating to 11.0.3? Very frustrating Online support FAQs don’t offer a real fix #help,@361432 What happens when you try to send an MMS message? Let us know in a DM. https://t.co/GDrqU22YpT,Sun Oct 22 21:50:36 +0000 2017,Sun Oct 22 22:38:30 +0000 2017,,5
1887579,1887578,415235,"After years of being an @115858 user &amp; the new iOS slows your phone down 2 make u upgrade, does @AppleSupport agree its time 2 go 2 andriod?","@415235 This behavior is unexpected, and we'd like to assist with it. Please join us in DM to get started working on it. https://t.co/GDrqU22YpT",Mon Oct 23 14:23:52 +0000 2017,Mon Oct 23 15:13:00 +0000 2017,,10
2111392,2111393,622776,"@AppleSupport Do have some certified cables as well, but have same problem with original cables.",@622776 We appreciate you going through those steps. Please send us a DM and we'll continue this conversation there. https://t.co/GDrqU22YpT,Wed Nov 08 19:06:03 +0000 2017,Wed Nov 08 19:46:34 +0000 2017,,5
1016750,1025592,362685,@158636 @116333 Mine keeps dropping the WiFi signal ever since the update 😡😡,"@362685 We'd like to look into that. If you're willing, DM us specifics and we'll begin. https://t.co/GDrqU22YpT",Sun Oct 22 23:45:06 +0000 2017,Mon Oct 23 00:10:00 +0000 2017,,2
2141588,2141586,629727,"@AppleSupport every time I try buy something on iTunes this happens, all my info is correct and it has let my buy things in games so why can’t I buy music ? https://t.co/JyyBCCWLCg","@629727 Thanks for reaching out. For billing issues, you can reach iTunes Support here: 
 https://t.co/SDIe7UiyJN",Wed Nov 08 22:47:59 +0000 2017,Wed Nov 08 23:01:30 +0000 2017,,7
699590,699589,286898,Why the fuck can’t @115858 get the keyboard together? Stop trying to make it to I.T. I don’t want to use I.T. I want to use it!,@286898 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT,Thu Nov 23 13:43:54 +0000 2017,Thu Nov 23 16:08:04 +0000 2017,,8
1566851,1566849,483601,@178615 @AppleSupport I got an iPhone X today but someone in my college stole it when I wasn’t looking 🙃,@483601 We're sorry to hear that. This link has all the info you need after your device is lost or stolen: https://t.co/RI8Cw2gWJJ,Sat Nov 04 04:45:46 +0000 2017,Sat Nov 04 15:51:00 +0000 2017,,0
2352139,2352138,679747,@AppleSupport Is there a way you can redirect your verification code being sent to a different form such as email address or phone number ??,@679747 That's a great question. The verification code can also be sent through text message or phone call. Look here for how: https://t.co/gZlEJEsNrU,Mon Nov 13 17:13:20 +0000 2017,Mon Nov 13 18:16:29 +0000 2017,,0
446517,446516,220769,@AppleSupport anyway to check my battery health?,@220769 We can help out. Are you experiencing battery issues? Let us know in DM. We'll go from there. https://t.co/GDrqU22YpT,Thu Nov 30 18:58:06 +0000 2017,Thu Nov 30 19:16:00 +0000 2017,,6
772784,772783,248495,My iphone 7 plus won't charge over 55% well played @115858,@248495 We're here to help. Are you using the Apple branded charging cord and adapter that came with your iPhone?,Thu Oct 12 00:45:49 +0000 2017,Thu Oct 12 01:02:36 +0000 2017,,6
1429659,1429658,452048,@115858 needs to get it together because my iPhone has become a piece of garbage since the most recent update,@452048 We'd be happy to assist you with this.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Mon Oct 16 18:23:44 +0000 2017,Mon Oct 16 18:29:26 +0000 2017,,2
2924687,2924689,809272,"@AppleSupport Battery draining, gets stuck in landscape view, apps take 5-10 seconds to load(including recent calls, voicemail), some apps not compatible, auto dimming won’t turn off, flashlight doesn’t work at low battery percentage",@809272 Thank you for those details. Which version of iOS 11 are you currently using? Let us know in DM. https://t.co/GDrqU22YpT,Wed Nov 29 03:10:58 +0000 2017,Wed Nov 29 03:20:25 +0000 2017,,6
2526370,2526369,719354,Well this is sad...pulled my earphones out of my back pack and they were missing the earphones @115858 😩 https://t.co/vMzmavPCG3,@719354 Please shoot us a DM with your country and we'll be happy to discuss what options are available for your EarPods. https://t.co/GDrqU22YpT,Thu Nov 16 02:59:15 +0000 2017,Thu Nov 16 03:46:00 +0000 2017,,2
1188707,1188706,399526,FUCKING @115858.... this damn update is fucking up my phone... I've restarted it over 50 times within the past hour......,@399526 We're here to help. DM us what's going on and we'll get started. https://t.co/GDrqU22YpT,Sun Oct 15 21:59:19 +0000 2017,Sun Oct 15 22:11:27 +0000 2017,,2
22988,22987,121003,"@AppleSupport Trying to download an app to a family member's phone that I purchased as the family group organizer.  Being asked to purchase it, but I don't want to be charged again.  Suggestions? https://t.co/Y730eW0nZe","@121003 We can help. As long as this app supports Family Sharing, you'll be able to download it by following the steps in our article. Give them a shot, and let us know if this continues: https://t.co/IotWsTk0Px https://t.co/GDrqU22YpT",Sun Nov 26 00:32:47 +0000 2017,Sun Nov 26 00:39:00 +0000 2017,,4
1969660,1969659,583484,@AppleSupport Doesn’t work here either,"@583484 Alright, now that we've reset the dictionary, let's restart your device.  Then, let us know via DM if it persists: https://t.co/GDrqU22YpT",Tue Oct 31 16:07:48 +0000 2017,Tue Oct 31 16:18:32 +0000 2017,,5
2414355,2414353,270609,"Dear @AppleSupport please get I️t together! I have to reset my phone every other email, and yes I’ve m done your 88000 updates.  Sincerely loyal, but annoyed customers https://t.co/U0fmlHXyjR","@270609 We're here for you. When you say you have to reset every other email, what do you mean by that exactly? Thanks.",Tue Nov 14 16:58:33 +0000 2017,Tue Nov 14 17:25:27 +0000 2017,,2
2441823,2441821,186995,@AppleSupport Now this crap is happening on my Mac in iMessage. WTF? https://t.co/UCsMNe2Sec,"@186995 We'd like to see how we can help. Let's continue looking at this via DM. Tell us what type of Mac you're using, along with your current macOS version. We'll meet up with you there. https://t.co/GDrqU22YpT",Tue Nov 14 23:11:51 +0000 2017,Tue Nov 14 23:27:33 +0000 2017,,0
327118,2072231,193959,@AppleSupport @115858 11.0.2. The same issue after rebooting,@193959 Thanks for getting back to us. Does this issue persist whether you're connected to Wi-Fi or cellular? DM us with the answer. https://t.co/GDrqU22YpT,Sat Oct 07 16:51:25 +0000 2017,Sat Oct 07 19:19:00 +0000 2017,,5
2205721,2205720,644908,So my #iphone now runs like a piece of shit since I updated the software so thanks for that @115858,@644908 Let's look into this. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Oct 19 13:33:31 +0000 2017,Thu Oct 19 14:44:01 +0000 2017,,2
2081291,2081290,615489,I put my phone on dnd...... Why am I still being disturbed?@AppleSupport,@615489 We'd be happy to help with the Do Not Disturb feature. Can you DM us your version of iOS and what's happening exactly? https://t.co/GDrqU22YpT,Mon Oct 09 22:35:20 +0000 2017,Mon Oct 09 23:04:00 +0000 2017,,1
805130,805129,268805,When you get an amber alert on your tv but not your phone 🤔 amber alerts are turned on for my phone @AppleSupport why didn’t I get it?,"@268805 Hello Addie, we'd like to look into this with you. DM us and we'll get started. https://t.co/GDrqU22YpT",Sun Oct 08 03:27:57 +0000 2017,Sun Oct 08 12:52:31 +0000 2017,,9
1016938,1016937,360613,@AppleSupport get your shit together... can’t send or receive picture texts,@360613 Hello. Please send us a DM. We'd like to chat more with you there. Thanks. https://t.co/GDrqU22YpT,Sat Oct 14 14:32:55 +0000 2017,Sat Oct 14 15:32:00 +0000 2017,,0
618514,618513,266746,"Пришло фишинговое письмо от имени @115858 @AppleSupport New phishing emails began to come from your name, I think you should know about it. https://t.co/DzsrpCqdce",@266746 Thanks for letting us know. You can see more about phishing here: https://t.co/LNMCdqt6fD,Wed Oct 04 22:52:58 +0000 2017,Wed Oct 04 23:26:31 +0000 2017,,0
1349524,1349523,434698,@AppleSupport I had my phone replaced @55545 G but speaker stopped working. In africa and can't  get near store. Still under warranty.,@434698 We'd love to help out. Could you Direct Message us so we can get more information? https://t.co/GDrqU22YpT,Mon Oct 16 12:46:05 +0000 2017,Mon Oct 16 14:07:00 +0000 2017,,1
417283,417282,214562,Why though @AppleSupport https://t.co/kIO7nSU7Ek,@214562  Let's have a look at this together. Please DM us. https://t.co/GDrqU22YpT,Tue Oct 10 02:54:53 +0000 2017,Tue Oct 10 03:43:52 +0000 2017,,5
703106,703105,287958,@AppleSupport new Gen 3 watch still not working. Have gone to store and they sent it out for diagnostics. Got it back with a letter saying it was fine. But it’s not..why cant this be fixed?! Ready to return it and be done. Help please.,@287958 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Thu Nov 23 16:44:58 +0000 2017,Thu Nov 23 17:31:55 +0000 2017,,9
2169759,2169758,636494,@AppleSupport when are y’all going to fix this “a I️”,@636494 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Thu Nov 09 03:47:58 +0000 2017,Thu Nov 09 04:13:00 +0000 2017,,3
1009080,1631361,499269,@358777 @AppleSupport I‘ve the same problems with staying connected to my wi-fi network with my iphone 7+.,@499269 We'd be happy to look into this with you. Can you provide us which iOS version you're using? https://t.co/ZTw54HL4Rm,Tue Oct 17 04:23:34 +0000 2017,Tue Oct 17 12:37:31 +0000 2017,,9
1004987,1004986,357867,"@AppleSupport Thank you, but I don’t see a share-button in the video’s app (where my movie is located on my phone)",@357867 We'd be happy to look into this with you further. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT,Sat Nov 25 17:14:44 +0000 2017,Sat Nov 25 17:21:25 +0000 2017,,7
4912,4910,116863,Series1 #Applewatch would consistently get 18 hrs + per charge prior to last update. Now 12-13 hrs max.Died @ gym 2nite. Wtf @AppleSupport ?,"@116863 We want your Apple Watch to keep up with you at the gym. To begin, which watchOS is installed?",Tue Oct 31 23:09:18 +0000 2017,Tue Oct 31 23:16:27 +0000 2017,,6
270345,270344,180458,Does @AppleSupport purposely try to destroy ur iPhone w system updates so u buy a new one? Mine is abt as functional as a moto Razr now,@180458 We’d like to help however we can. Send us a DM with more details of what's happening and we'll go from there. https://t.co/GDrqU22YpT,Fri Oct 06 00:42:37 +0000 2017,Fri Oct 06 01:46:00 +0000 2017,,1
1677016,1677015,510107,Why is iOS 11.1 replacing my ‘I️’s with black bars on things I type. Annoying. @115858,@510107 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 06:45:41 +0000 2017,Mon Nov 06 14:53:00 +0000 2017,,3
889034,889033,127013,@AppleSupport It says video failed to upload. I’m uploading directly from imovie to YT ios 11 latest version 1080p video. Has happened with others too. Also my 1080 60fps vids never uploaded in 60fps from old phone (6s plus),@127013 Let's take a look. Is it a project video you created in iMovie? Have you been able to upload other videos succuesfully in the past?,Sat Nov 25 15:50:27 +0000 2017,Sat Nov 25 16:13:33 +0000 2017,,10
2367852,2367854,664537,@AppleSupport Without low power mode,@664537 We are glad to hear that!,Tue Nov 14 06:15:23 +0000 2017,Tue Nov 14 14:12:16 +0000 2017,,5
1913185,1913184,569882,The ios 11 has broken my iPhone 6. please solve these problems now. We need a new update that solves all these problems. @AppleSupport @115858,@569882 We're more than happy to help. Broken it in what way? Have you already updated to iOS 11.1.2? DM us more details and we'll team up to get this resolved. https://t.co/GDrqU22YpT,Sat Nov 25 08:59:32 +0000 2017,Sat Nov 25 14:03:00 +0000 2017,,10
2378150,2378149,135226,@AppleSupport @115858 ? I’m on iOS 11.1.1 https://t.co/MvqBuBxto3,"@135226 Thank you. Is this a Tweet you typed, or someone else? Please DM your response, we'll meet you there to help. https://t.co/GDrqU22YpT",Tue Nov 14 03:34:25 +0000 2017,Tue Nov 14 04:02:00 +0000 2017,,10
828363,850703,322103,"@317336 @AppleSupport Hey mine too, 2 updates later and it’s playing up no end 🤷‍♀️",@322103 We'd like to help with this. Could you let us know in DM which device you're having this issue with? https://t.co/GDrqU22YpT,Mon Oct 09 05:31:35 +0000 2017,Mon Oct 09 13:29:32 +0000 2017,,0
382456,382454,206668,@AppleSupport updated my phone and my Snapchat isn’t working now @124423,@206668 Have you fully restarted your iPhone since this happened? Is there an update for that app? Let us know. We're glad to help.,Mon Nov 06 21:14:46 +0000 2017,Mon Nov 06 22:40:00 +0000 2017,,9
959714,959713,347703,@115858 #ios11sucks and you should feel bad. Love the multiple crashes and freezes per day on a phone that’s 6 months old. #ios11,"@347703 We can help. Meet us in DM to gather more details, please. https://t.co/GDrqU22YpT",Sat Oct 21 23:50:01 +0000 2017,Sun Oct 22 02:07:27 +0000 2017,,10
1617202,1617201,495889,Yo @115858 when are you going to fix the glitch that turns certain capital letters into a weird box with a question mark??? Ughhhh,@495889 We are aware of this issue and are working hard to find a resolution. We do have a workaround: https://t.co/xXaXeeSRt9,Sun Nov 05 03:21:51 +0000 2017,Sun Nov 05 14:20:30 +0000 2017,,8
1176321,1176322,396701,"@AppleSupport No, no updates or major changes.","@396701 Great, thank you. We recommend the steps in the article previously sent, including testing in safe mode. Let us know the results.",Wed Oct 25 00:58:41 +0000 2017,Wed Oct 25 01:04:29 +0000 2017,,5
517106,517104,239226,OK @AppleSupport After latest security updates Safari crashes.. over and over and over.. have cleared all history - no avail… Have sent in multiple crash reports…Is there an open Radar?,@239226 We’d love to take a closer look into this with you. Does Safari close unexpectedly when in another user account? Let us know the answer in DM where we’ll continue teaming up. https://t.co/GDrqU2kzhr,Sat Dec 02 00:48:07 +0000 2017,Sat Dec 02 01:38:25 +0000 2017,,9
862766,862768,312402,@AppleSupport Packages cannot be located. Please help? https://t.co/Lx6sQ6fUD6,"@312402 Did you erase the disk before attempting to reinstall the macOS? DM us with details, and we'll keep working together. https://t.co/GDrqU22YpT",Wed Oct 18 14:17:54 +0000 2017,Wed Oct 18 14:58:07 +0000 2017,,5
2302121,2302119,668086,@AppleSupport trying to backup and it sits on this screen for about 30s then stops. Have restarted and tried different networks. Any ideas? https://t.co/fFUoa14kIr,@668086 Having a backup is so important. Please let us know if this helps: https://t.co/Lr8zUtw9ls,Thu Oct 19 20:17:43 +0000 2017,Thu Oct 19 20:48:00 +0000 2017,,9
1332769,1332768,430909,@115858 @AppleSupport thx for killer iOS update. Battery went from lasting 8 hrs+ to max 90 min! Plz fix!!!,"@430909 Hey, we can help look into the battery life. First, can you tell us the exact iOS version of your device?",Fri Oct 27 05:32:35 +0000 2017,Fri Oct 27 13:17:34 +0000 2017,,6
1512163,1512161,470973,I just got my new iPhone 7 Plus less than 2 weeks ago and my phone barely works @AppleSupport,@470973 What's going on with your new iPhone? We'll help you get things sorted and back up and running.,Fri Nov 03 12:29:04 +0000 2017,Fri Nov 03 17:49:28 +0000 2017,,1
2273968,2273967,661419,@AppleSupport get your shit together and fix this I bug PLEASE.,"@661419 We'd love to help. The issue was fixed in iOS 11.1.1. To update to the latest version of iOS, go to Settings &gt; General &gt; Software Update and tap Download &amp; Install. We recommend having a current backup prior to updating. If you have any questions, just let us know.",Sat Nov 11 04:12:31 +0000 2017,Sat Nov 11 13:32:27 +0000 2017,,5
1970989,1970988,583817,@AppleSupport what is going on with this letter “I️” glitch,"@583817 Thanks for reaching out to us. We'd like to take a look into this. Send us a DM, and we'll get started. https://t.co/GDrqU22YpT",Wed Nov 01 01:46:32 +0000 2017,Wed Nov 01 01:52:00 +0000 2017,,3
2028105,2028104,599739,After spending 200$ to keep my phone service from being cut off my phone is still unable to be used because @AppleSupport doesn't help.,@599739 We'd like to see how we can help. Let us know what's happening to your iPhone in DM and we'll get started. https://t.co/GDrqU22YpT,Mon Nov 06 19:00:43 +0000 2017,Mon Nov 06 21:12:00 +0000 2017,,9
1332294,1332296,430806,"@AppleSupport I’m using iPhone 5s #ios11, while installing appliacation only this showing and nothing get installed. https://t.co/XllzXaCmNr",@430806 Thank you for the photo. Are you trying to download the app using Wi-Fi or cellular?,Mon Oct 16 15:31:50 +0000 2017,Mon Oct 16 15:46:01 +0000 2017,,10
2683882,2683881,754871,@115858 keep charging my card for some bullshit,"@754871 For help with billing, please reach out to us here: https://t.co/SDIe7UiyJN",Sun Nov 19 10:30:46 +0000 2017,Sun Nov 19 15:09:00 +0000 2017,,11
2019532,2019531,597205,@AppleSupport @115858 this “I️ “ shit is annoying af fix it RIGHT NOW,@597205 The steps here: https://t.co/xU1AGHStV6 can help you get back on track. Keep us posted on the results via DM. https://t.co/GDrqU22YpT,Sat Nov 04 20:31:45 +0000 2017,Sun Nov 05 00:13:29 +0000 2017,,3
2813616,2813615,784490,WTF @115858 !? https://t.co/o9WkK9YpHA,"@784490 Let's look into this together. To start, DM us which iPhone and iOS version you're using and we'll start from there. https://t.co/GDrqU22YpT",Mon Nov 27 01:50:08 +0000 2017,Mon Nov 27 01:58:26 +0000 2017,,11
1145061,1145059,389490,@AppleSupport thanks for new update! I have a frozen 6s 🤦🏻‍♂️ hey steve wake up🙄,@389490 We certainly want to help get that resolved. Check out these steps to get that device working: https://t.co/8MvHMFZ83h,Tue Oct 24 10:13:29 +0000 2017,Tue Oct 24 13:42:56 +0000 2017,,5
2008848,2008846,421320,I’ve had the IPhone X for like 16 hours and it is already getting extremely hot temperature wise. Any suggestions @AppleSupport,"@421320 Thanks for letting us know. We'd like to look into this with you, so shoot us a DM with any details and we'll go from there. https://t.co/GDrqU22YpT",Sat Nov 04 12:23:19 +0000 2017,Sat Nov 04 17:47:52 +0000 2017,,1
394080,394078,209362,"@AppleSupport Ever since the release of iOS 11, my iPhone 7 Plus has felt slow and choppy.",@209362 We're here to help. Please DM us via the following link and we'll help you further. https://t.co/GDrqU22YpT,Mon Oct 09 16:00:44 +0000 2017,Mon Oct 09 17:37:41 +0000 2017,,10
1681565,1681564,511234,@115858 are you ever gonna fix this i️ or what,@511234 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Mon Nov 06 12:35:35 +0000 2017,Mon Nov 06 16:28:00 +0000 2017,,11
1037672,1037674,365474,@AppleSupport Tried to download a free app and it’s requiring me to enter credit card info?,"@365474 If you're using the App Store for the first time with an existing Apple ID, you must provide payment: https://t.co/rnB74M0zio",Mon Oct 23 03:06:33 +0000 2017,Mon Oct 23 12:15:03 +0000 2017,,0
1973626,1973625,584495,Thanks @AppleSupport for the helpful advice..? https://t.co/NBsDMSUPWD,"@584495 Hi, let's give the ""Remove and download"" section of this article a try: https://t.co/Ui1yTnOCUz",Wed Oct 18 17:19:31 +0000 2017,Wed Oct 18 17:55:07 +0000 2017,,5
292933,292932,185762,Battery drain iOS 11.0.2. @AppleSupport @116333,@185762 We'd like to hear more about what's going on. Please DM us. https://t.co/GDrqU22YpT,Fri Oct 06 14:42:25 +0000 2017,Fri Oct 06 16:44:29 +0000 2017,,6
1341724,1341722,432946,@AppleSupport I trying restoring it but it keep failing,"@432946 We're here to help. What happens when you try to restore? May we have the error message you receive, if one appears?",Fri Oct 27 12:19:13 +0000 2017,Fri Oct 27 15:57:39 +0000 2017,,5
1776228,1776226,533760,This damn letter “I” glitch is really pissing me off @115858,@533760 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 23:12:00 +0000 2017,Tue Nov 07 23:58:01 +0000 2017,,8
2054468,2054467,607611,I knew it. iOS11 and my battery #HadiKopane @AppleSupport !!! 😭😭😭,@607611 We want help with your battery. Look here for a few tips: https://t.co/bivpdfBNJ6 Please DM us if you're still having trouble. https://t.co/GDrqU22YpT,Thu Oct 05 05:23:01 +0000 2017,Thu Oct 05 13:08:34 +0000 2017,,6
1677788,1677787,510318,@AppleSupport 🆘 https://t.co/NVxPHGxxn9,@510318 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 07:21:08 +0000 2017,Mon Nov 06 15:09:01 +0000 2017,,5
2894762,2894761,802225,@AppleSupport can i downgrade my iphone 5s to iOS 10.3.3 via Restore iTunes ? 11 makes slowly,"@802225 Thanks for reaching out. Although we don't have the option to downgrade to a previous iOS version, we can definitely look into this with you. Send us a DM and let us know what's happening specifically. https://t.co/GDrqU22YpT",Tue Nov 28 15:47:00 +0000 2017,Tue Nov 28 15:57:00 +0000 2017,,10
1637116,1637114,500705,"@AppleSupport hello! First off I️ want to say that I️ love the brand, but I️ need a fix for this please 🙏🏽
Thank you! 🤗 https://t.co/MRgMop9dOr",@500705 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 19:15:01 +0000 2017,Sun Nov 05 21:50:55 +0000 2017,,5
14182,14181,119006,@AppleSupport what’s up with autocorrect changing it to i.t? i’ve already tried to do the text replacement trick and i.t won’t work,@119006 We'll do everything we can to help get this resolved. What type of device are you using and which version of the operating system is currently installed? Tell us the answers via DM. We'll meet up with you there. https://t.co/GDrqU22YpT,Wed Nov 22 06:36:37 +0000 2017,Wed Nov 22 13:57:00 +0000 2017,,3
1350645,1350644,434940,@115858 worst customer service experience ever with Apple,@434940 We'd like to talk about this further in a DM. Send us one and tell us more about the situation. https://t.co/GDrqU22YpT,Fri Oct 27 15:12:55 +0000 2017,Fri Oct 27 17:50:37 +0000 2017,,0
2299188,2299187,667360,@AppleSupport what’s going on with these latest software updates?Batteries on my personal &amp; wrk phones drop 10% after 1 phone call &amp; a text?,@667360 We'd like to help. What model phones do you have and can you tell us the exact iOS version installed on both? https://t.co/f7raDZ2TiK,Sun Nov 12 08:22:51 +0000 2017,Sun Nov 12 15:34:28 +0000 2017,,6
1627178,1627177,498195,@115858 stop fucking my shit up i just want to talk about myself not a fucking a ? !!!!!!!!!!,"@498195 We're here for you. Send us a DM, and we'll take a closer look at this issue together. https://t.co/GDrqU22YpT",Sun Nov 05 03:48:44 +0000 2017,Sun Nov 05 15:11:25 +0000 2017,,11
1419659,1419658,450023,@AppleSupport @115858 whyyyyy is the letter I️ not working! And it’s only not working when you use it by itself.,@450023 We want to look into what's going on. Can you DM us which device and OS version you're using? https://t.co/GDrqU22YpT,Wed Nov 01 23:23:34 +0000 2017,Thu Nov 02 00:05:27 +0000 2017,,3
2054774,2054773,607704,Dear @115858 . Thanks for the update. Any chance you can get the weather up sorted? #soaked,"@607704 Getting accurate weather information is important.  Please send us a DM, so we can look into this with you. https://t.co/GDrqU22YpT",Thu Oct 05 07:54:09 +0000 2017,Thu Oct 05 13:53:26 +0000 2017,,11
1814888,1814890,26703,"@AppleSupport It effects every user, and everyone is annoyed. Standard computer generated reply’s don’t make it better",@26703 We understand any frustration and are only here to help. If you would like to work together just go ahead and send us a DM. https://t.co/GDrqU22YpT,Sun Oct 15 23:59:35 +0000 2017,Mon Oct 16 00:04:00 +0000 2017,,3
1524067,1524066,473480,@AppleSupport check dms pls,@473480 We got your DM and will follow up with you there.,Fri Nov 03 16:52:10 +0000 2017,Fri Nov 03 21:28:28 +0000 2017,,5
559786,559784,250900,@AppleSupport Why did the last update make my battery drain so fast now? Also takes forever to charge. No problems whatsoever before the last update.,@250900 We released a new update today. Are you referring to iOS 11.2?,Sat Dec 02 16:47:02 +0000 2017,Sat Dec 02 20:16:30 +0000 2017,,6
1690486,1690485,513212,Yo @115858 you need to fix this glitch with the I️ like what the heck,@513212 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 15:58:52 +0000 2017,Mon Nov 06 18:21:00 +0000 2017,,11
259418,363766,202207,@177689 @AppleSupport I do.,@202207 We're here to help! Which device &amp; iOS version are you using? Let us know in a DM: https://t.co/GDrqU22YpT,Sun Oct 08 17:01:51 +0000 2017,Sun Oct 08 19:02:30 +0000 2017,,0
2801459,2801458,781514,@115858 @AppleSupport Using an authentic lightning cable but ok? https://t.co/2MxL6u1ntw,@781514 Let's look into this together. Is the iPhone updated to iOS 11.1.2?https://t.co/80YRnjVguS Have you had an opportunity to try another cable?,Wed Nov 22 00:32:57 +0000 2017,Wed Nov 22 00:42:24 +0000 2017,,0
2134194,2134193,627905,"the character ""i"" is turning into weird characters on my #iphone!  Anybody know when there will be new update to fix this error? @AppleSupport #iphoneautocorrectingletteri",@627905 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 14:21:56 +0000 2017,Wed Nov 08 17:23:00 +0000 2017,,3
1332334,1332333,430814,@AppleSupport battery backup omn iOS 11 after 100% charge is only 3hrs pr so?? https://t.co/SYr7VAIvTI,"@430814 Battery life is important. Let's look into this together. Send us a DM, and we'll meet you there. https://t.co/GDrqU22YpT",Mon Oct 16 06:00:02 +0000 2017,Mon Oct 16 12:53:34 +0000 2017,,6
1896143,1896142,565163,Really hating and being annoyed by my user experience right about now @AppleSupport glitches all over not to mention the battery drain! 😡😡😡,@565163 We'd be happy to work with you to help get things running smoothly. Can you DM us the device and version of OS you have? https://t.co/GDrqU22YpT,Tue Oct 24 12:53:48 +0000 2017,Tue Oct 24 14:21:47 +0000 2017,,5
2858336,2858334,794347,"So @115858 my phone can die at 30% but when I charge it, it bounces up to 53?","@794347 We want to look into that with you. Does your iPhone immediately power on when you connect it to a power source, and does it immediately display 53%? How long has this been happening?",Mon Nov 27 21:49:53 +0000 2017,Mon Nov 27 21:57:00 +0000 2017,,6
973352,973351,350841,Hey @115858 @AppleSupport why do your earphones insist on turning my music volume down every 30 seconds? I can’t even workout anymore.,@350841 We’re here to help. Would you please tell us which Apple device are you using?,Wed Oct 11 17:55:40 +0000 2017,Wed Oct 11 18:21:31 +0000 2017,,7
1800929,1800928,541126,"@AppleSupport Hi, is it possible to do an iPhone Installment Plan (not the upgrade plan) but pay off the balance before 24 months? Thanks!",@541126 We'd be happy to help. Here's more information on that: https://t.co/cYfdWAKtyz,Wed Oct 18 01:06:57 +0000 2017,Wed Oct 18 01:17:30 +0000 2017,,4
2980637,2980636,390029,Great. I upgrade to the new iPhone OS and now it’s dropping my WiFi connecttion. They never miss an opportunity to fuck up something that was working fine! @AppleSupport,@390029 We are here to help whenever possible. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,Sun Nov 19 12:45:46 +0000 2017,Sun Nov 19 15:22:53 +0000 2017,,9
2072495,2072494,612991,"Hey @applesupport fix 11.0.2! My Phone’s been unplugged for an hour and 30, I’m down to 33% used to last all day WTF?!",@612991 We want to help. Try following these steps: https://t.co/bivpdfBNJ6 DM us if you are still having issues. https://t.co/GDrqU22YpT,Sat Oct 07 18:25:34 +0000 2017,Sat Oct 07 20:17:00 +0000 2017,,6
