customer_tweet_id,support_tweet_id,customer_author_id,customer_text,support_text,customer_created_at,support_created_at,candidate_intent,candidate_score
1837807,1837806,550926,"@AppleSupport There are NO notifications. That’s the prob.
Doesn’t tell me to stand at 10 mins before hour.",@550926 Got it. Let's look more into this in DM. Let us know which Apple Watch and iPhone you have and we'll go from there. https://t.co/GDrqU22YpT,Wed Oct 18 17:38:00 +0000 2017,Wed Oct 18 18:08:37 +0000 2017,messaging,0.23073241
1875708,1875707,559952,"@AppleSupport Before Apple “updated” my operating system, my iPhone worked just fine. Now I have a shiny turd.",@559952 We'd like to know more about the issues you're having to help. Send us the details in a DM and we'll continue. https://t.co/GDrqU22YpT,Sun Oct 22 01:58:00 +0000 2017,Sun Oct 22 03:45:00 +0000 2017,software_update,0.37891707
2207017,2207016,645262,"@AppleSupport after update to 11.0.3 battery drains quite fast, and network performance is bad especially for data and WiFi. Am on iPhone 6S",@645262 Thanks for reaching out. We can help. Let's meet up in DM so we can look into this together. https://t.co/GDrqU22YpT,Thu Oct 19 09:46:14 +0000 2017,Thu Oct 19 13:50:54 +0000 2017,battery_charging,0.39519668
505058,505057,235787,".@115858 My #AirPods are not working well with the #ApplePodcast app since the update. If I tap to pause, it switches to music or doesn’t do anything at all. No prob when listen to music or Sirius streaming??",@235787  Hello there. Thanks for connecting with us. We expect you to control your various apps without unexpected interference from another. When you're using the Podcast app is the Music app open in the App Switcher? Let us know via DM the device model you are using. https://t.co/GDrqU22YpT,Fri Dec 01 20:29:51 +0000 2017,Fri Dec 01 21:11:00 +0000 2017,apple_app_service,0.25730813
810825,810827,313196,@AppleSupport My gps either won’t load or it’ll make me take wrong turns. Battery life is crap now and my phone has been freezing then turning itself off,"@313196 Which version of iOS 11 are you using? To find out, navigate to Settings &gt; General &gt; About.",Thu Oct 12 19:29:43 +0000 2017,Thu Oct 12 19:40:36 +0000 2017,device_performance,0.47900456
143518,143520,148422,"@AppleSupport Yes, that is typically when I notice it. I will be typing and it will freeze momentarily, then several words will appear at once (the ones I typed while it was frozen). Also occasionally occurs while phone is unlocking and at other times, but mostly with the keyboard in messages.",@148422 Thank you. Let us continue in DM and let us know which country you're in. https://t.co/GDrqU22YpT,Fri Nov 24 15:56:16 +0000 2017,Fri Nov 24 16:24:25 +0000 2017,keyboard_text_input,0.33092323
1211217,1211216,404287,2 hours of my life online with @115858 and I still have a broken phone #neverusetheonlinechat,@404287 We'd be happy to look into any issues you might be having with your iPhone. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT,Wed Oct 25 00:04:29 +0000 2017,Wed Oct 25 00:18:30 +0000 2017,messaging,0.29986948
1635761,1635760,500351,how iphone not gone let you use the letter “i” and this an iphone. y’all backwards @AppleSupport,@500351 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 18:40:48 +0000 2017,Sun Nov 05 21:23:00 +0000 2017,keyboard_text_input,0.2687906
1592370,1592369,489466,@115858 - Apple watches are crashing and restarting when you ask Siri for the weather. What gives? #AppleWatch #Apple @AppleSupport,@489466 We'd like to look into this with you. Send us a DM including watchOS version and we'll continue there. https://t.co/GDrqU22YpT,Sat Nov 04 21:19:45 +0000 2017,Sun Nov 05 01:08:26 +0000 2017,device_performance,0.2918934
127653,127651,144687,@115858 what the fuck is happening to my phone,@144687 Thanks for reaching out to us for support. We would love to help you. Please DM us and tell us exactly what is going on with your phone so that we can take a look at it together. https://t.co/GDrqU22YpT,Fri Nov 24 04:06:25 +0000 2017,Fri Nov 24 04:10:25 +0000 2017,device_performance,0.29175097
542346,542345,245869,I’ve had to turn off all app notifications to be able to use my iPhone properly @115858 @AppleSupport,"@245869 Being able to receive notifications is important. Tell us what’s happening with your iPhone, and we’ll partner with you to work towards a resolution.",Sat Dec 02 07:49:07 +0000 2017,Sat Dec 02 16:03:00 +0000 2017,software_update,0.3544621
2759029,2759028,772035,@AppleSupport Apple Music isn’t working for me right now can’t access anything.,"@772035 We'd be happy to help. If restarting the device or using Wi-Fi does not work, send us a DM. https://t.co/GDrqU22YpT",Tue Nov 21 04:12:06 +0000 2017,Tue Nov 21 04:22:24 +0000 2017,apple_app_service,0.38538092
1531354,1531353,475071,@AppleSupport how do i fix that weird I -&gt; A ? thing?,@475071 Let's check it out. DM which iPhone you own and your iOS version from Settings &gt; General &gt; About. https://t.co/GDrqU2kzhr,Fri Nov 03 15:22:53 +0000 2017,Fri Nov 03 20:19:00 +0000 2017,keyboard_text_input,0.1277636
2899037,2899039,803149,@AppleSupport  https://t.co/0kPz3WqgZr,"@803149 Thank you for verifying that information. Send us a DM letting us know when you first began seeing the comma in the Calculator app. Also, let us know in what country you purchased your iPhone, and the country where you're located. https://t.co/GDrqU22YpT",Tue Nov 28 17:26:59 +0000 2017,Tue Nov 28 17:53:29 +0000 2017,purchase_payment_order,0.24151486
31881,31880,123042,"@115858 hi, facing problems of mobile hanging. Moblile gets hanged while having conference call, massaging, etc. become very slow many times",@123042 That is certainly not the experience we want you to have. Which iPhone model do you use?,Mon Oct 30 04:03:52 +0000 2017,Mon Oct 30 12:28:30 +0000 2017,device_performance,0.3432146
2013924,2013923,529236,"@AppleSupport please fix this keyboard bug. Running IOS 11.1, why so many bugs? Fix all bugs and air the new update or don’t. https://t.co/z2a5crzp1z",@529236 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 09:06:28 +0000 2017,Sun Nov 05 17:11:30 +0000 2017,keyboard_text_input,0.31139874
1526149,1526148,116014,Hey @AppleSupport can you make this stop replacing “I️” with this random stuff https://t.co/AfVkpIvj2G,"@116014 We want to help. Send us a DM and tell us which iPhone you're using, and we'll assist you. https://t.co/GDrqU22YpT",Fri Nov 03 17:24:21 +0000 2017,Fri Nov 03 21:46:27 +0000 2017,keyboard_text_input,0.1556404
1746906,1746905,526648,@AppleSupport my screen sensor is not working well and battery drain too fast due to the new ios 11. Please fix it,@526648 That should not be happening. Let us help. Tell us more about this in DM. https://t.co/GDrqU22YpT,Tue Nov 07 09:13:52 +0000 2017,Tue Nov 07 15:32:55 +0000 2017,battery_charging,0.31697845
1845693,1845692,552882,@6215 your stock is reporting all kinds of messed up! @115858 https://t.co/kUO36urgmo,@552882 HI there. We'll be glad to check into this further with you. Please meet us in a DM and we'll get started. https://t.co/GDrqU22YpT,Thu Oct 26 21:06:30 +0000 2017,Thu Oct 26 22:05:36 +0000 2017,device_performance,0.17771864
2121676,2121678,256638,"@AppleSupport All I have selected is the iCloud contacts the rest of are email groups I did have it linked with my outlook but have given up with that as they never worked very well together, losing email groups so all I’m using is iCloud now just a pain putting all back in","@256638 Got it. So were the missing contacts part of Outlook group, or another email group, that you were previously using?",Wed Nov 08 15:47:38 +0000 2017,Wed Nov 08 17:37:32 +0000 2017,apple_app_service,0.28306648
2031827,2031826,600806,@69175 @123765 @AppleSupport That’s so weird! I had a problem with my Snapchat earlier and the speaker phone on my phone and I just got my phone Thursday.,"@600806 We'd like to see how we can help. Please, send us a DM at the link below with more details on each issue you are having. https://t.co/GDrqU22YpT",Tue Nov 07 05:13:24 +0000 2017,Tue Nov 07 14:20:31 +0000 2017,messaging,0.23822856
1968172,1968171,583184,"@AppleSupport Thanks for the 11.0.3 update that drains my battery, turns my cellular data off and numerous other issues. I am going Droid",@583184 We'd like to look into what you're experiencing so far on 11.0.3. Join us in DM with your iPhone model to get started. https://t.co/GDrqU22YpT,Tue Oct 31 14:05:58 +0000 2017,Tue Oct 31 14:39:00 +0000 2017,battery_charging,0.3969611
431390,431391,217555,@AppleSupport This is what I see https://t.co/HB2F3jtzxD,"@217555 Okay, thanks. Let's get to DM to further our steps. https://t.co/GDrqU22YpT",Tue Oct 10 17:09:44 +0000 2017,Tue Oct 10 18:09:31 +0000 2017,purchase_payment_order,0.2381978
1768191,1768190,531638,@325211 now i’m triggered by all these mother fuckin a question marks @115858,@531638 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 21:38:42 +0000 2017,Tue Nov 07 22:33:01 +0000 2017,messaging,0.1748552
2494930,2494929,712094,Rip plug @712095 #gbnf #lbnf @AppleSupport https://t.co/QLOeziQGiu,@712094 We certainly want to investigate this with you. Please look for our response to your DM shortly.,Mon Oct 30 00:18:55 +0000 2017,Mon Oct 30 00:31:00 +0000 2017,purchase_payment_order,0.24278533
2288637,2288636,664907,"@AppleSupport I can’t update any apps since I’ve updated to iOS 11. I have 11.1.1 now but still can’t update any, therefore can’t use some🤬",@664907 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,Sun Nov 12 02:38:46 +0000 2017,Sun Nov 12 03:58:50 +0000 2017,software_update,0.45482603
1680723,1680722,511044,@115858 really needs to fix this question mark glitch.,@511044 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 13:57:48 +0000 2017,Mon Nov 06 16:14:01 +0000 2017,device_performance,0.18718213
1137976,1137975,388036,been charging my phone for 1hr but it’s still on 5% ermmmm @115858,@388036 We're happy to help! Have you had the chance to restart your iPhone yet? Let us know if that changes the battery percentage.,Sun Oct 15 12:11:38 +0000 2017,Sun Oct 15 14:44:33 +0000 2017,battery_charging,0.44441658
1928971,1928970,574037,@AppleSupport why does SIRI not work on the Apple TV 4 in Switzerland?,@574037 Siri on Apple TV is not available in all regions. You can find more information on this here: https://t.co/Bxm3ZpCm4i https://t.co/GDrqU22YpT,Thu Oct 26 19:50:52 +0000 2017,Thu Oct 26 21:10:31 +0000 2017,apple_app_service,0.22093257
307338,2057526,608528,"@AppleSupport I can’t download any application on AppleStore, İPhone 6s Ios 11 https://t.co/oZqif9nGdw",@608528 Are you able to install app updates? What iOS version are we working with? Settings &gt; General &gt; About. DM us. https://t.co/GDrqU22YpT,Fri Oct 06 21:17:31 +0000 2017,Fri Oct 06 23:52:28 +0000 2017,software_update,0.53620684
2816425,2816427,258001,"@AppleSupport Texts won’t go through, apps not loading, safari not loading. Almost as if there’s no service, but there’s 4 bars. 6 or 6s, 11.1.2 iOS","@258001 Do you experience these issues while connected to Wi-Fi as well? Also, does restarting your iPhone make a difference at all?",Mon Nov 27 05:31:24 +0000 2017,Mon Nov 27 13:43:00 +0000 2017,software_update,0.3483057
2342987,2342985,677656,@AppleSupport - Yet another IOS update and still no fix to the fact my iPhone needs a battery charge 3 times a day? when will THAT patch be coming?,"@677656 Did you already update to iOS 11.1.1? https://t.co/80YRnjDFDk Are all your apps updated in the App Store? We want to help as much as possible. Send us a DM and let us know. Also, include the country you're in. https://t.co/GDrqU22YpT",Thu Nov 09 23:53:57 +0000 2017,Fri Nov 10 01:15:14 +0000 2017,software_update,0.39242774
2913317,2913316,806479,@AppleSupport hi so i updated my phone yesterday and now can no longer connect it to my car via usb???,"@806479 We certainly want you to enjoy your iPhone on the go. Let's take a look into this issue and work towards a resolution. To get us started, may we have a description of the issue? https://t.co/GDrqU22YpT",Tue Nov 28 21:59:43 +0000 2017,Tue Nov 28 22:26:00 +0000 2017,software_update,0.30919373
2320420,2320419,227781,This sucks I hate that my photos have a circle with an exclamation mark @AppleSupport,@227781 Let's get you in touch with our Photos Advisors for further assistance at:  https://t.co/IBIY3vMgPj,Mon Nov 13 04:21:07 +0000 2017,Mon Nov 13 13:30:53 +0000 2017,photos_media,0.3017355
2335088,2335086,675688,@AppleSupport hey just wondering If I purchased the Apple TV 4K would it still work ok on my led tv I’m not looking to get a 4K tv just yet,@675688 You can use your Apple TV 4k with non-4k displays too. Our website here has more information: https://t.co/3Y2HCovI6b,Fri Oct 20 01:38:45 +0000 2017,Fri Oct 20 02:16:00 +0000 2017,apple_app_service,0.21235183
2137245,2137242,628683,@AppleSupport Too many bugs in the current iOS my wifi gets automatically disconnected by locking the screen and it gets hanged at many applications too.,@628683 How are you enabling the Wi-Fi? We'd love to help out.,Wed Nov 08 18:21:48 +0000 2017,Wed Nov 08 21:41:28 +0000 2017,software_update,0.3411992
2372175,2372173,684408,@684409 *I.....  @115858 fix this pls thanks yo,"@684408 You're in the right place for help. We did recently release iOS 11.1.1 which provides a fix for the auto-correct issue. If you haven't had the chance, we recommend updating to the most recent version. Let us know how that goes. https://t.co/80YRnjDFDk",Tue Nov 14 01:05:33 +0000 2017,Tue Nov 14 01:10:05 +0000 2017,device_performance,0.19572882
1655346,1655348,425210,@AppleSupport It's my card apparently that doesn't work. I still have my bank back in France so maybe that's why...?,@425210 The App Store info will need to match your billing information. Read more here: https://t.co/usOJWy6ChP,Tue Oct 17 15:15:07 +0000 2017,Tue Oct 17 15:27:01 +0000 2017,device_performance,0.18123293
2355103,2355105,680411,"@AppleSupport It started with 11, and with the last two updates I was hoping it would get better but it’s gotten worse. 11.1.1, FYI",@680411 Let's check the Storage available for the device currently.  Go to Settings &gt; General &gt; Storage &amp; iCloud Usage &gt; Manage Storage under the top 'Storage' section.  What does it show for available?  Do you have any available updates for apps in the App Store?,Mon Nov 13 23:18:45 +0000 2017,Mon Nov 13 23:33:31 +0000 2017,software_update,0.25570562
98886,98888,116962,@AppleSupport Hi replying to your tweet. Thank you,@116962 You're welcome. Can you tell us which software version is currently running on your phone? Click here to connect with us in DM and we'll pick up there. https://t.co/GDrqU22YpT,Fri Dec 01 04:19:15 +0000 2017,Fri Dec 01 13:11:00 +0000 2017,purchase_payment_order,0.2276316
1145165,1145163,389522,Updated my iPhone to iOS 11.0.3 and regret it immediately. Thanks for always ruining good things @115858,@389522  We want to help.  Send us a DM letting us know which country you are located in to start. https://t.co/GDrqU22YpT,Sun Oct 15 16:03:59 +0000 2017,Sun Oct 15 16:36:00 +0000 2017,software_update,0.44666106
1370380,1370379,438989,"@AppleSupport Well since I got a new iPhone it's at iOS 10, but before I got the new replacement my old one was at iOS 11 and it still said no SIM card","@438989 Got it. Next, please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT",Mon Oct 16 14:50:18 +0000 2017,Mon Oct 16 15:05:54 +0000 2017,software_update,0.2419793
2408470,2408469,692555,So does the update not fix the question mark problem. I’m so confused @115858,@692555 Thanks for contacting us. We'd like to help out the best we can. Let's meet in DM. https://t.co/GDrqU22YpT,Tue Nov 14 15:13:21 +0000 2017,Tue Nov 14 16:11:03 +0000 2017,software_update,0.27721882
1694906,1694905,514244,@115858 otherwise it all gets screwed up. This is extremely inconvenient,@514244 Let's see how we can help over Twitter. What's the iPhone model you have? What about the computer model with iTunes?,Tue Oct 17 16:55:09 +0000 2017,Tue Oct 17 17:13:00 +0000 2017,device_performance,0.20963609
993500,993499,355355,"Deseo tanto volver a iOS 10.3 @AppleSupport , hoy tuve que reiniciar 3 veces el iPhone por que iOS 11 vale kk",@355355 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Thu Oct 12 01:42:31 +0000 2017,Thu Oct 12 01:55:06 +0000 2017,software_update,0.36161613
2728166,2728165,764974,@AppleSupport Please either fix the basic functions of IOS so that I can use my expensive iPhone 7 or accept a full return of the device. Phone locks up repeatedly and many times each day I am compelled to buy ANY Android.,@764974 We want your iPhone to run smoothly. Please send us a DM so we can help you with this issue. https://t.co/GDrqU22YpT,Mon Nov 20 09:58:03 +0000 2017,Mon Nov 20 14:14:00 +0000 2017,software_update,0.45173535
1813922,1813921,544929,"Morning @AppleSupport, brand new MBP and my left low-mid speaker has blown. Any ideas? https://t.co/0GEJNWQlZE",@544929 We'll be happy to work with you to get things sounding correctly. Try this: https://t.co/sf0JEbUJVS DM us the results: https://t.co/GDrqU22YpT,Sun Oct 15 10:07:22 +0000 2017,Sun Oct 15 14:23:24 +0000 2017,device_performance,0.26481652
2479096,2479094,708498,"@AppleSupport 
And this!
How can I make them stop? https://t.co/e3CALyyZxP","@708498 Let's look into this together. Send us a DM with the software version your Mac is running, and we'll continue from there. https://t.co/GDrqU22YpT",Wed Nov 15 08:59:18 +0000 2017,Wed Nov 15 14:47:34 +0000 2017,messaging,0.12917735
1212322,1212321,404545,iOS really needs the ability to set an über alles wifi network with which the device will connect above all others. C'mon @AppleSupport,@404545 Apple welcomes suggestions. Here’s a great link to submit your feedback: https://t.co/eTPVYVFyd8,Wed Oct 25 03:46:45 +0000 2017,Wed Oct 25 12:36:39 +0000 2017,apple_app_service,0.33220813
2852330,2852329,793026,"@115858 updates have ruined my iPhone 6. Funny how this happened with my iPhone 4, when the 6 came out....100% won't be getting the 8

Making the switch to a @1647 !!!!","@793026  We do understand that it can be difficult to want to use a device if it's not working for you. We'd like to find out more about your concern. If this is fine with you, can you let us know specifically what's going on with the iPhone 6? Send us a DM. https://t.co/GDrqU22YpT",Mon Nov 27 19:46:02 +0000 2017,Mon Nov 27 19:54:37 +0000 2017,software_update,0.36860985
1702080,1702079,516063,@AppleSupport I️ was just wondering if this was ever going to be fixed so I️ can start reading normal again and not worry about “I️”,@516063 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Mon Nov 06 19:55:47 +0000 2017,Mon Nov 06 21:32:01 +0000 2017,keyboard_text_input,0.22920784
1952291,1952290,579730,Moving screen apps is really glitchy since the last iOS update 😐 @115858 but on a positive note ‘Password Share’ works brilliantly well 👍🏻,@579730 Let's sort this out together! What happens when you're attempting to move apps from one screen to another?,Sun Oct 29 10:01:39 +0000 2017,Sun Oct 29 13:56:24 +0000 2017,software_update,0.31797692
1367030,1367028,438223,@AppleSupport Why does it keep autocorrecting to I.T Help!! https://t.co/DwDbsslSXU,@438223 Is it automatically changing the word? Let us know and we can help.,Fri Oct 27 21:03:25 +0000 2017,Fri Oct 27 22:13:00 +0000 2017,keyboard_text_input,0.24956194
2945648,2945647,813648,Sooo... @AppleSupport what’s going on with the alarm on my iphone??? It seems to have overslept and never showed up to work....,@813648 We'd love to help out. What iOS version are you using on the iPhone currently?,Wed Nov 29 12:22:13 +0000 2017,Wed Nov 29 15:37:00 +0000 2017,software_update,0.28418916
2358744,2358745,681237,"@AppleSupport Yes. Even after repairing devices. It happens intermittently, just an hour ago it was going on and off every 10 seconds. The only device without an issue is Apple Watch.",@681237 What happens if you completely unpair all of the devices and then pair them back and test one at a time with your iPhone X?,Mon Nov 13 23:17:59 +0000 2017,Mon Nov 13 23:42:50 +0000 2017,device_performance,0.36861187
2544010,2544009,723191,Hey @AppleSupport fix the keyboard so It won’t capitalize It. It’s freaking annoying 😡😡,@723191 Thanks for reaching out. We can definitely look into this with you. Can you tell us which device you're using?,Thu Nov 16 04:34:00 +0000 2017,Thu Nov 16 13:29:01 +0000 2017,keyboard_text_input,0.28971267
518309,518311,239540,@AppleSupport 11.1.2,"@239540 Which device model do you have and have you already tried any steps?

When did this start happening?",Sat Dec 02 02:11:40 +0000 2017,Sat Dec 02 03:28:00 +0000 2017,purchase_payment_order,0.18430892
2557423,2557422,726060,No chargers of mine are working all of a sudden @AppleSupport,@726060 That's not what we'd like to hear. Are they all Apple branded chargers? DM us with some details and we'll do our best to help. https://t.co/GDrqU22YpT,Thu Nov 16 14:13:04 +0000 2017,Thu Nov 16 16:15:08 +0000 2017,battery_charging,0.47706795
2013140,2013139,595264,@AppleSupport how the hell do i fix this “i” glitch ?,@595264 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 05:20:08 +0000 2017,Sun Nov 05 16:16:58 +0000 2017,device_performance,0.19366148
709073,709075,289537,@AppleSupport I am having free 20 gb i cloud space of 50 gb still this problem persists https://t.co/dvs5DrU7Fq,@289537 Please send us a DM and we will go from there. https://t.co/GDrqU22YpT,Tue Oct 10 21:29:10 +0000 2017,Tue Oct 10 22:24:00 +0000 2017,software_update,0.19422334
1102644,1102643,380187,"@AppleSupport Yes I have the latest ituens, I try to do a OTA update to 11.0.3 and it turns of but when it turns on nothing happens phone didn’t update",@380187 Check this and scroll down to the section about updating via iTunes. https://t.co/80YRnjVguS,Mon Oct 23 23:17:16 +0000 2017,Mon Oct 23 23:24:26 +0000 2017,software_update,0.40015113
878545,878544,328576,"@AppleSupport your new iOS fucked up big time, what’s the point of having the control centre if the WiFi doesn’t switch off? https://t.co/Wfgi3Mb1iP",@328576 Thank you for reaching out to us. We're here to help. We recommend reviewing this article here: https://t.co/6AXcdsdpsM,Mon Oct 09 22:21:23 +0000 2017,Mon Oct 09 22:54:01 +0000 2017,apple_app_service,0.29288924
644177,1895878,565074,@AppleSupport Notifications keep appearing like this! https://t.co/Ot9VbC2uRJ,@565074 Notifications are an important part of the Apple Watch experience. We'll do all we can to help. Connect with us in DM here: https://t.co/GDrqU22YpT,Tue Oct 24 09:40:17 +0000 2017,Tue Oct 24 13:40:36 +0000 2017,messaging,0.185389
2312130,2312132,547620,@AppleSupport Only iOS device I have.,"@547620 Alright, it appears that everything is enabled correctly in Calendar, have you reached out to the developer to see if they can provide any insight? If not, we'd recommend reaching out to them for assistance.",Sun Nov 12 22:18:47 +0000 2017,Sun Nov 12 23:11:00 +0000 2017,apple_app_service,0.31871784
2072260,2072258,612910,@AppleSupport plssss you debited me 9500 for only God knows what. Pls can I get a refund?,"@612910 We want to look into this with you. Please send us a DM, so we can investigate further. https://t.co/GDrqU22YpT",Sat Nov 25 10:51:41 +0000 2017,Sat Nov 25 14:30:33 +0000 2017,purchase_payment_order,0.4277494
908486,908485,335760,Fully on board the “old iPhones only suck when new ones come out” Conspiracy train. My battery lost 9% typing this. @AppleSupport #staywoke,@335760 We'd like to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT,Sat Oct 21 00:40:45 +0000 2017,Sat Oct 21 02:50:53 +0000 2017,battery_charging,0.3596532
2594434,2594433,734669,Why the hell is it so impossible to do anything with files on an iPad? Oh yes thank you this screen I can’t go anywhere on is sure fucking helpful. Huh @AppleSupport anything to say for your files program being worthless garbage that makes me want to throw this against the wall? https://t.co/eHPHmg3iuD,@734669 We'd love to see what we can do to help. Which iOS version are you running on your iPad? Send us a DM with that information and we'll start there. https://t.co/GDrqU22YpT,Fri Nov 17 02:11:56 +0000 2017,Fri Nov 17 02:57:28 +0000 2017,software_update,0.22742727
1767467,1767469,531469,"@AppleSupport it's not an issue with ordering, it's with support.  I have two sets of adapters and cables, it doesn't take a Genius (Bar) to troubleshoot.",@531469 We want to make sure we provide the best support. Tell us more about what's going in a DM using the following link. https://t.co/GDrqU22YpT,Wed Nov 08 01:29:32 +0000 2017,Wed Nov 08 01:52:26 +0000 2017,purchase_payment_order,0.2156573
2227097,2227099,650087,@AppleSupport Absolutely nothing. That’s the problem 🙃,@650087 Can you let us know exactly which version of iOS 11 you're running? You can find this from Settings &gt; General &gt; About.,Thu Oct 19 16:41:44 +0000 2017,Thu Oct 19 17:20:01 +0000 2017,photos_media,0.23999494
112843,112845,141084,"@AppleSupport A few days ago, but I’ll text for now (good excuse).","@141084 We'd be happy to take a closer look into what's going on. To continue, just DM us which iOS version you're currently using on your iPhone and we'll start from there. https://t.co/GDrqU22YpT",Thu Nov 23 20:51:30 +0000 2017,Thu Nov 23 21:19:28 +0000 2017,messaging,0.2934445
395579,395576,209626,@AppleSupport That last ios update is giving me endless problems on my 5 month old iphone 7... few issues. #SMH,@209626 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,Mon Oct 09 16:47:44 +0000 2017,Mon Oct 09 18:02:00 +0000 2017,software_update,0.5617703
2057464,2057463,197871,"Hey @115858 ios11 is draining my Battery like no other. And it’s super cluttered. Basically, it sucks",@197871 Let's look into what's affecting your device's battery life since you've updated. Send a DM telling us the device you have. https://t.co/GDrqU2kzhr,Fri Oct 06 20:49:04 +0000 2017,Fri Oct 06 23:41:36 +0000 2017,battery_charging,0.47382483
1165780,1165779,394208,Does everyone who have an iPhone says no service at some point or is it jus mines @AppleSupport @115858,@394208 We want to make sure your cellular connection is working. Take a look at the following article to start: https://t.co/5KootZbxj1,Sun Oct 15 04:03:35 +0000 2017,Sun Oct 15 12:43:29 +0000 2017,apple_app_service,0.39801902
1718255,1718254,520257,@115858 wzup? I preordered my iPhoneX on the 27th that hoe didn’t came yet wzup with that?? #disappointing #getrightapple #angry,@520257 We'd be happy to help in any way we can.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Mon Nov 06 23:41:02 +0000 2017,Tue Nov 07 00:37:01 +0000 2017,software_update,0.27077085
2683665,2683667,672296,@AppleSupport the drag and drop also kicks in when i am not multitasking. Is this a bug?,@672296 This is expected behavior.,Sun Nov 19 15:56:58 +0000 2017,Sun Nov 19 16:33:26 +0000 2017,device_performance,0.149654
1698318,1698316,515104,@AppleSupport why does my brightness of my phone change by itself ??,@515104 We can look into this. Is auto-brightness enabled? This link will show you how to check: https://t.co/bkqEVCrK2l,Mon Nov 06 17:49:25 +0000 2017,Mon Nov 06 20:30:00 +0000 2017,battery_charging,0.2164908
1988386,1988385,588511,@AppleSupport care to explain why my phone crashes every 30 minutes ever since I updated it?,@588511 Let’s team up to get this addressed. Does your iPhone become completely unresponsive when it crashes? Let us know in DM. https://t.co/GDrqU22YpT,Thu Nov 02 04:15:10 +0000 2017,Thu Nov 02 13:11:24 +0000 2017,device_performance,0.44406968
760492,760493,301709,"@AppleSupport Yep, i am at home on my wifi and its working fine",@301709 We want to get down to the bottom of this with you. Let us know in DM what type of phone you have. https://t.co/GDrqU22YpT,Wed Oct 11 20:56:12 +0000 2017,Wed Oct 11 21:03:01 +0000 2017,connectivity,0.3273497
2138299,2138298,628931,I tried to download new apple update and now my iPhone won't connect to the cellular network thanks...@115858 @AppleSupport,@628931 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,Wed Nov 08 21:31:27 +0000 2017,Wed Nov 08 21:50:00 +0000 2017,software_update,0.433697
2850880,2850878,792701,@AppleSupport @115858 say cuzz how I get my Apple Music on this iPhone X? Cause my old shit ain’t coming up no more and ya boy bought a couple albums cant let y’all jug like that feel me?,"@792701 For help to redownload your past purchases, check out this article: https://t.co/I39AyMJNgb",Mon Nov 27 19:13:45 +0000 2017,Mon Nov 27 19:23:00 +0000 2017,apple_app_service,0.34759298
622625,622623,267779,Why can't i download instagram or Snapchat on my iPad ?!!!! @115858,@267779 Thanks for reaching out to us about this. What’s happening when you try to download these apps? Are you getting an error message? Or are you unable to find them in the App Store?,Wed Nov 22 17:32:21 +0000 2017,Wed Nov 22 17:57:35 +0000 2017,software_update,0.3993374
741006,741005,297219,@115858 Now it barely plays off WiFi! Fix it 😡 @115948,"@297219 We'd be happy to look into your Apple Music with you. Send us a DM, and we'll continue there. https://t.co/GDrqU22YpT",Wed Oct 11 09:14:14 +0000 2017,Wed Oct 11 13:55:00 +0000 2017,connectivity,0.259062
803120,803122,311373,@AppleSupport These are iOS apps,"@311373 Got it, thanks! So we can look further into this, send us a DM and let us know which iPhone and iOS version you're using. https://t.co/GDrqU22YpT",Thu Oct 12 16:59:26 +0000 2017,Thu Oct 12 17:41:27 +0000 2017,apple_app_service,0.43336576
2308023,2308022,669496,@115858 I’ve ruined so many touching moments through text. Please fix. I️ can’t take it anymore,@669496 That's what we're here for as we want you to get back to enjoying your device. What's your model and which OS version is installed?,Mon Nov 13 00:55:38 +0000 2017,Mon Nov 13 01:28:30 +0000 2017,messaging,0.24743967
550745,550744,248302,"My iPhone keeps crashing and restarting like every minute sometimes less than a minute, anyone else? @115858 @AppleSupport","@248302 We know that the performance of your device is important and we'll do everything we can to resolve this. To get started, let's update to iOS 11.2 to resolve the restart issue. Here's the link below:

https://t.co/osZOKKTalm",Sat Dec 02 13:50:11 +0000 2017,Sat Dec 02 18:59:30 +0000 2017,device_performance,0.554851
